tender_id,feature,label,text,contribution,value,direction
T01801,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.20949210226535797,2.0,up
T01801,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 17% of all its work from this one buyer. A typical vendor gets 10%.,0.00982294138520956,0.16666666666666666,up
T01802,days_to_payment,Paid unusually fast,Paid 25 days after invoice. The company normally takes 34.,0.14715248346328735,25.0,up
T01803,days_reg_to_first_award,"Registered, then paid, almost at once",Only -68 days between this vendor appearing in the master file and its first award.,0.5260255932807922,-68.0,up
T01804,days_reg_to_first_award,"Registered, then paid, almost at once",Only 88 days between this vendor appearing in the master file and its first award.,0.2498854398727417,88.0,up
T01804,vendor_age_days,A brand-new supplier,This vendor was registered only 293 days before winning this. Legitimate suppliers build a track record first.,0.21530568599700928,293.0,up
T01804,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.20491600036621094,2.0,up
T01805,amount_vs_cat_median,Expensive for what it is,It cost 2.5x the median price in its category.,0.09019111096858978,2.479564017119148,up
T01808,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.7317920923233032,3.0,up
T01809,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.07 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.030908584594726562,0.07071452884131413,up
T01810,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 17% of all its work from this one buyer. A typical vendor gets 10%.,0.1151297390460968,0.16666666666666666,up
T01810,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.0782441645860672,2.0,up
T01812,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.16 or more. That is a closed group, not a market.",0.17818500101566315,0.15789473684210525,up
T01814,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.19175636768341064,2.0,up
T01814,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.16999872028827667,2.0,up
T01814,g_jaccard_mean,"The same names, tender after tender",These firms turn up on the same tenders far more than rivals should (11% overlap against a normal 8%).,0.04117225855588913,0.11428571428571428,up
T01814,amount_vs_cat_median,Expensive for what it is,It cost 2.8x the median price in its category.,0.010771417990326881,2.8297658285728646,up
T01815,days_to_payment,Paid unusually fast,Paid 20 days after invoice. The company normally takes 34.,0.3373258411884308,20.0,up
T01815,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.1726025640964508,2.0,up
T01816,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.18 or more. That is a closed group, not a market.",0.013725530356168747,0.18421052631578946,up
T01817,days_to_payment,Paid unusually fast,Paid 12 days after invoice. The company normally takes 34.,0.16968560218811035,12.0,up
T01818,amount_over_limit,Sitting under the ceiling,"The award is 93% of the approver's limit — just under the ceiling, where a splitter would put it.",0.5173460245132446,0.9326817,up
T01818,amount_vs_cat_median,Expensive for what it is,It cost 4.2x the median price in its category.,0.396260529756546,4.2287654183848575,up
T01818,amount_z_in_category,Priced above its peers,The price sits 1.7 standard deviations above what this category normally costs.,0.230144202709198,1.68177772505782,up
T01818,headroom_to_limit,Barely under the limit,It clears the approval limit by only 7%. A little more and a director would have had to sign.,0.01136164739727974,0.06731830000000001,up
T01823,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 17% of all its work from this one buyer. A typical vendor gets 10%.,0.05540686100721359,0.16666666666666666,up
T01823,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.054968368262052536,1.0,up
T01823,amount_vs_cat_median,Expensive for what it is,It cost 2.5x the median price in its category.,0.009627548046410084,2.5107136745203236,up
T01825,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.06 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.01479388028383255,0.06184176257635699,up
T01826,days_to_payment,Paid unusually fast,Paid 23 days after invoice. The company normally takes 34.,0.04429959878325462,23.0,up
T01827,amount_z_in_category,Priced above its peers,The price sits 2.2 standard deviations above what this category normally costs.,0.6122161746025085,2.169149800467357,up
T01827,amount_vs_cat_median,Expensive for what it is,It cost 6.0x the median price in its category.,0.12491589039564133,5.963193065282577,up
T01828,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,2.0425214767456055,3.0,up
T01828,days_to_payment,Paid unusually fast,Paid 12 days after invoice. The company normally takes 34.,0.12469154596328735,12.0,up
T01828,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.022048920392990112,2.0,up
T01829,amount_over_limit,Sitting under the ceiling,"The award is 85% of the approver's limit — just under the ceiling, where a splitter would put it.",0.45243093371391296,0.8481219999999999,up
T01829,g_cobid_mean_affinity,These firms always bid together,The bidders here meet each other far more often than chance allows (affinity 0.24; honest rivals sit near 0.16).,0.2364819347858429,0.23996957149131068,up
T01829,g_jaccard_mean,"The same names, tender after tender",These firms turn up on the same tenders far more than rivals should (13% overlap against a normal 8%).,0.11771848797798157,0.1268381375424155,up
T01830,amount_vs_cat_median,Expensive for what it is,It cost 2.6x the median price in its category.,0.09019111096858978,2.5917761116011633,up
T01831,g_jaccard_mean,"The same names, tender after tender",These firms turn up on the same tenders far more than rivals should (15% overlap against a normal 8%).,0.8098592758178711,0.15053763440860216,up
T01831,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09638302028179169,2.0,up
T01831,g_cobid_mean_affinity,These firms always bid together,The bidders here meet each other far more often than chance allows (affinity 0.27; honest rivals sit near 0.16).,0.0431203618645668,0.27450980392156865,up
T01831,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.27 or more. That is a closed group, not a market.",0.012310396879911423,0.27450980392156865,up
T01832,days_to_payment,Paid unusually fast,Paid 17 days after invoice. The company normally takes 34.,0.19092297554016113,17.0,up
T01832,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.10858350992202759,1.0,up
T01833,amount_vs_cat_median,Expensive for what it is,It cost 5.3x the median price in its category.,0.31824374198913574,5.332991319684525,up
T01833,amount_z_in_category,Priced above its peers,The price sits 2.3 standard deviations above what this category normally costs.,0.2055480182170868,2.344363668317406,up
T01833,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.06952217221260071,2.0,up
T01834,days_to_payment,Paid unusually fast,Paid 17 days after invoice. The company normally takes 34.,0.12071117758750916,17.0,up
T01837,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.14 or more. That is a closed group, not a market.",0.17818500101566315,0.14285714285714285,up
T01838,days_to_payment,Paid unusually fast,Paid 17 days after invoice. The company normally takes 34.,0.148954838514328,17.0,up
T01839,amount_vs_cat_median,Expensive for what it is,It cost 2.1x the median price in its category.,0.11007965356111526,2.1278142216895892,up
T01839,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.05 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.018291331827640533,0.05408485937338778,up
T01840,amount_over_limit,Sitting under the ceiling,"The award is 80% of the approver's limit — just under the ceiling, where a splitter would put it.",0.13296036422252655,0.8,up
T01840,headroom_to_limit,Barely under the limit,It clears the approval limit by only 20%. A little more and a director would have had to sign.,0.06251693516969681,0.2,up
T01840,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.07 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.01479388028383255,0.07270448222625416,up
T01841,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 4 tenders. The usual buyer-vendor pair has done 1.,1.225735068321228,4.0,up
T01841,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 44% of all its work from this one buyer. A typical vendor gets 10%.,0.08074656873941422,0.4444444444444444,up
T01842,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.14 or more. That is a closed group, not a market.",0.16449101269245148,0.13513513513513514,up
T01842,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.12732896208763123,2.0,up
T01843,amount_vs_cat_median,Expensive for what it is,It cost 5.4x the median price in its category.,0.22721123695373535,5.424825214806104,up
T01843,amount_z_in_category,Priced above its peers,The price sits 1.4 standard deviations above what this category normally costs.,0.18550722301006317,1.444068083227344,up
T01843,days_reg_to_first_award,"Registered, then paid, almost at once",Only 64 days between this vendor appearing in the master file and its first award.,0.1496170312166214,64.0,up
T01843,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.044723715633153915,1.0,up
T01844,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 17% of all its work from this one buyer. A typical vendor gets 10%.,0.030036645010113716,0.16666666666666666,up
T01845,days_to_payment,Paid unusually fast,Paid 19 days after invoice. The company normally takes 34.,0.2556851804256439,19.0,up
T01845,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.15733516216278076,2.0,up
T01846,days_to_payment,Paid unusually fast,Paid 19 days after invoice. The company normally takes 34.,0.04994288086891174,19.0,up
T01847,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.0913491249084473,3.0,up
T01847,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.14 or more. That is a closed group, not a market.",0.187570258975029,0.13513513513513514,up
T01852,vendor_age_days,A brand-new supplier,This vendor was registered only 171 days before winning this. Legitimate suppliers build a track record first.,0.2580908536911011,171.0,up
